scene,method,t,feature,q,measure,x,center,width,order
topology_change,TMTM,8,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,9,0,24.165384615384617,91,24.245612359606447,24.245612359606447,18.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,9,1,57.002659574468076,94,43.84561235960645,43.94561235960645,18.8,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,9,2,49.05882352941177,85,64.44561235960646,64.44561235960646,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,9,3,82.17671232876712,73,80.44561235960646,80.44561235960646,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,10,0,23.893010752688173,93,24.045612359606448,24.045612359606448,18.6,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,10,1,57.25434782608696,92,44.04561235960645,44.14561235960645,18.400000000000002,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,10,2,49.05882352941177,85,64.44561235960646,64.44561235960646,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,10,3,82.17671232876712,73,80.44561235960646,80.44561235960646,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,ST-MTM,0,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
topology_change,ST-MTM,0,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743614,"(0, 1, 2, 3)"
topology_change,ST-MTM,0,2,49.05882352941177,85,54.575207430589266,55.405163463298294,5.099994584602385,"(0, 1, 2, 3)"
topology_change,ST-MTM,0,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
topology_change,ST-MTM,1,0,26.329605263157898,76,24.48998873271505,22.23966797992805,4.5026415055740046,"(0, 1, 2, 3)"
topology_change,ST-MTM,1,1,56.666666666666664,84,51.31102564383149,50.447884040982785,4.976603772582486,"(0, 1, 2, 3)"
topology_change,ST-MTM,1,2,49.05882352941177,85,54.59196885334018,55.455110456188876,5.035849057829672,"(0, 1, 2, 3)"
topology_change,ST-MTM,1,3,82.17671232876712,73,83.98946620853907,86.06791150794183,4.324905664013841,"(0, 1, 2, 3)"
topology_change,ST-MTM,2,0,26.026282051282053,78,24.27495212428938,22.0011533716742,4.549597505230366,"(0, 1, 2, 3)"
topology_change,ST-MTM,2,1,56.64367816091954,87,51.413867666520645,50.517887572769155,5.074551089809418,"(0, 1, 2, 3)"
topology_change,ST-MTM,2,2,49.05882352941177,85,54.63923068032463,55.53521077407611,4.957894730098516,"(0, 1, 2, 3)"
topology_change,ST-MTM,2,3,82.17671232876712,73,84.05439896729114,86.0444395036012,4.257956674861703,"(0, 1, 2, 3)"
topology_change,ST-MTM,3,0,25.728125,80,24.053732417283026,21.750145430116135,4.609173974333782,"(0, 1, 2, 3)"
topology_change,ST-MTM,3,1,56.61516853932584,89,51.507272054873454,50.59118650467828,5.127706579320083,"(0, 1, 2, 3)"
topology_change,ST-MTM,3,2,49.05882352941177,85,54.69377346038346,55.609859010578646,4.897247494282439,"(0, 1, 2, 3)"
topology_change,ST-MTM,3,3,82.17671232876712,73,84.12767150588584,86.04188234687058,4.205871952063703,"(0, 1, 2, 3)"
topology_change,ST-MTM,4,0,25.434756097560978,82,23.840207306118547,21.514582036127756,4.653250539981588,"(0, 1, 2, 3)"
topology_change,ST-MTM,4,1,56.554347826086946,92,51.60084935357186,50.64711677553896,5.220724237472439,"(0, 1, 2, 3)"
topology_change,ST-MTM,4,2,49.05882352941177,85,54.73771087623979,55.69144345427268,4.823490853888416,"(0, 1, 2, 3)"
topology_change,ST-MTM,4,3,82.17671232876712,73,84.20368190249559,86.03761755548621,4.142534368657564,"(0, 1, 2, 3)"
topology_change,ST-MTM,5,0,25.145833333333332,84,23.63443686764424,21.28742526947745,4.696023196333584,"(0, 1, 2, 3)"
topology_change,ST-MTM,5,1,56.473684210526315,95,51.68829145181355,50.69548379203306,5.310979092601329,"(0, 1, 2, 3)"
topology_change,ST-MTM,5,2,49.05882352941177,85,54.77662266732227,55.769430327102754,4.7519272626290885,"(0, 1, 2, 3)"
topology_change,ST-MTM,5,3,82.17671232876712,73,84.28309845164573,86.04097893020969,4.0810704484359945,"(0, 1, 2, 3)"
topology_change,ST-MTM,6,0,24.861046511627915,86,23.43583508433022,21.06806315173214,4.737543865196159,"(0, 1, 2, 3)"
topology_change,ST-MTM,6,1,56.375,98,51.769436634905794,50.738124713343026,5.398596291590692,"(0, 1, 2, 3)"
topology_change,ST-MTM,6,2,49.05882352941177,85,54.81145106270145,55.842762984264226,4.682456250946437,"(0, 1, 2, 3)"
topology_change,ST-MTM,6,3,82.17671232876712,73,84.36572665648832,86.05190801742765,4.021403592266708,"(0, 1, 2, 3)"
topology_change,ST-MTM,7,0,24.580113636363638,88,23.229932293217757,20.828149752904896,4.805565080625726,"(0, 1, 2, 3)"
topology_change,ST-MTM,7,1,56.33838383838384,99,51.84386673946613,50.81163663372388,5.4062596663719305,"(0, 1, 2, 3)"
topology_change,ST-MTM,7,2,49.05882352941177,85,54.86590550346706,55.898135609209305,4.641739903635532,"(0, 1, 2, 3)"
topology_change,ST-MTM,7,3,82.17671232876712,73,84.44274490227484,86.0778687766913,3.9864353493668006,"(0, 1, 2, 3)"
topology_change,ST-MTM,8,0,24.302777777777777,90,22.926285577896962,20.462750745528496,4.9290697014998734,"(0, 1, 2, 3)"
topology_change,ST-MTM,8,1,56.74270833333333,96,52.05176809388924,51.03736235176014,5.257673592760888,"(0, 1, 2, 3)"
topology_change,ST-MTM,8,2,49.05882352941177,85,54.98040996548403,55.99481570761313,4.655233118945098,"(0, 1, 2, 3)"
topology_change,ST-MTM,8,3,82.17671232876712,73,84.42398580115555,86.03969388419627,3.9980235867941474,"(0, 1, 2, 3)"
topology_change,ST-MTM,9,0,24.165384615384617,91,22.739566828552757,20.24138342660869,4.998367402260698,"(0, 1, 2, 3)"
topology_change,ST-MTM,9,1,57.002659574468076,94,52.1931693798855,51.16555439492416,5.163148353738144,"(0, 1, 2, 3)"
topology_change,ST-MTM,9,2,49.05882352941177,85,55.05491601260845,56.08253099756979,4.668804851553098,"(0, 1, 2, 3)"
topology_change,ST-MTM,9,3,82.17671232876712,73,84.39479721737908,86.00607724963783,4.009679392448064,"(0, 1, 2, 3)"
topology_change,ST-MTM,10,0,23.893010752688173,93,22.475844956151857,19.922743547265107,5.108221618458558,"(0, 1, 2, 3)"
topology_change,ST-MTM,10,1,57.25434782608696,92,52.35499559518588,51.32377338288478,5.053294244551836,"(0, 1, 2, 3)"
topology_change,ST-MTM,10,2,49.05882352941177,85,55.1546006915431,56.185822903844205,4.668804797367017,"(0, 1, 2, 3)"
topology_change,ST-MTM,10,3,82.17671232876712,73,84.39700819554494,85.99073917363671,4.009679339622593,"(0, 1, 2, 3)"
topology_change,RA-MTM,0,0,26.483333333333338,75,25.1121918072696,25.112190673088087,4.5,"(0, 1, 2, 3)"
topology_change,RA-MTM,0,1,56.66358024691358,81,51.40102805687691,50.186028056876914,4.859999999999999,"(0, 1, 2, 3)"
topology_change,RA-MTM,0,2,49.05882352941177,85,54.39102805687691,55.66602805687691,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,0,3,82.17671232876712,73,83.47820193166463,83.47819533807872,4.38,"(0, 1, 2, 3)"
topology_change,RA-MTM,1,0,26.329605263157898,76,24.954969164437205,24.954967973010888,4.56,"(0, 1, 2, 3)"
topology_change,RA-MTM,1,1,56.666666666666664,84,51.38551533133914,50.12551533133914,5.04,"(0, 1, 2, 3)"
topology_change,RA-MTM,1,2,49.05882352941177,85,54.42051533133914,55.69551533133914,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,1,3,82.17671232876712,73,83.47080718807777,83.47080324789309,4.38,"(0, 1, 2, 3)"
topology_change,RA-MTM,2,0,26.026282051282053,78,24.646959311897827,24.64695812802658,4.68,"(0, 1, 2, 3)"
topology_change,RA-MTM,2,1,56.64367816091954,87,51.35796554506585,50.05296554506585,5.22,"(0, 1, 2, 3)"
topology_change,RA-MTM,2,2,49.05882352941177,85,54.43796554506585,55.71296554506585,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,2,3,82.17671232876712,73,83.46260496426156,83.46259975738431,4.38,"(0, 1, 2, 3)"
topology_change,RA-MTM,3,0,25.728125,80,24.344718279487132,24.34471737510032,4.8,"(0, 1, 2, 3)"
topology_change,RA-MTM,3,1,56.61516853932584,89,51.33359746941062,49.99859746941062,5.34,"(0, 1, 2, 3)"
topology_change,RA-MTM,3,2,49.05882352941177,85,54.44359746941062,55.71859746941062,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,3,3,82.17671232876712,73,83.45691576830059,83.45691379404911,4.38,"(0, 1, 2, 3)"
topology_change,RA-MTM,4,0,25.434756097560978,82,24.04590680361203,24.04591082606787,4.92,"(0, 1, 2, 3)"
topology_change,RA-MTM,4,1,56.554347826086946,92,51.287652597474036,49.90765259747404,5.52,"(0, 1, 2, 3)"
topology_change,RA-MTM,4,2,49.05882352941177,85,54.44265259747404,55.717652597474036,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,4,3,82.17671232876712,73,83.44842788903259,83.44840116260234,4.38,"(0, 1, 2, 3)"
topology_change,RA-MTM,5,0,25.145833333333332,84,23.751033997213582,23.751033086660335,5.04,"(0, 1, 2, 3)"
topology_change,RA-MTM,5,1,56.473684210526315,95,51.232322607742546,49.80732260774254,5.7,"(0, 1, 2, 3)"
topology_change,RA-MTM,5,2,49.05882352941177,85,54.43232260774255,55.70732260774255,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,5,3,82.17671232876712,73,83.4393756937767,83.43936633286839,4.38,"(0, 1, 2, 3)"
topology_change,RA-MTM,6,0,24.861046511627915,86,23.45990875767667,23.459908757676683,5.16,"(0, 1, 2, 3)"
topology_change,RA-MTM,6,1,56.375,98,51.16830083742603,49.69830083742603,5.88,"(0, 1, 2, 3)"
topology_change,RA-MTM,6,2,49.05882352941177,85,54.413300837426036,55.688300837426034,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,6,3,82.17671232876712,73,83.43007243851743,83.4300724385031,4.38,"(0, 1, 2, 3)"
topology_change,RA-MTM,7,0,24.580113636363638,88,23.17484253232591,23.174842532325915,5.279999999999999,"(0, 1, 2, 3)"
topology_change,RA-MTM,7,1,56.33838383838384,99,51.146099957070454,49.661099957070455,5.9399999999999995,"(0, 1, 2, 3)"
topology_change,RA-MTM,7,2,49.05882352941177,85,54.40609995707045,55.68109995707045,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,7,3,82.17671232876712,73,83.42699105348066,83.42699105347934,4.38,"(0, 1, 2, 3)"
topology_change,RA-MTM,8,0,24.302777777777777,90,22.89267041462075,22.89267041462076,5.3999999999999995,"(0, 1, 2, 3)"
topology_change,RA-MTM,8,1,56.74270833333333,96,51.373040135532385,49.93304013553239,5.76,"(0, 1, 2, 3)"
topology_change,RA-MTM,8,2,49.05882352941177,85,54.58804013553239,55.86304013553239,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,8,3,82.17671232876712,73,83.42727133923567,83.42727133923414,4.38,"(0, 1, 2, 3)"
topology_change,RA-MTM,9,0,24.165384615384617,91,22.752090363276537,22.75209036602584,5.46,"(0, 1, 2, 3)"
topology_change,RA-MTM,9,1,57.002659574468076,94,51.519544782620535,50.10954478262054,5.64,"(0, 1, 2, 3)"
topology_change,RA-MTM,9,2,49.05882352941177,85,54.70454478262054,55.979544782620536,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,9,3,82.17671232876712,73,83.42739774604064,83.42739709187101,4.38,"(0, 1, 2, 3)"
topology_change,RA-MTM,10,0,23.893010752688173,93,22.475405640261485,22.47540672071712,5.58,"(0, 1, 2, 3)"
topology_change,RA-MTM,10,1,57.25434782608696,92,51.662228132579315,50.28222813257931,5.52,"(0, 1, 2, 3)"
topology_change,RA-MTM,10,2,49.05882352941177,85,54.81722813257932,56.092228132579315,5.1,"(0, 1, 2, 3)"
topology_change,RA-MTM,10,3,82.17671232876712,73,83.42803103702508,83.42803070019295,4.38,"(0, 1, 2, 3)"
crowding,TMTM,0,0,57.90833333333334,250,34.62083333333333,34.72083333333333,50.0,"(np.int64(0), np.int64(1))"
crowding,TMTM,0,1,62.133333333333326,255,85.42083333333333,85.42083333333333,51.0,"(np.int64(0), np.int64(1))"
crowding,TMTM,1,0,57.925000000000004,248,34.62083333333333,34.72083333333333,49.6,"(np.int64(0), np.int64(1))"
crowding,TMTM,1,1,62.12500000000001,254,85.02083333333334,85.12083333333334,50.800000000000004,"(np.int64(0), np.int64(1))"
crowding,TMTM,2,0,57.941666666666656,246,34.82083333333333,34.920833333333334,49.2,"(np.int64(0), np.int64(1))"
crowding,TMTM,2,1,62.10833333333332,252,84.82083333333334,84.92083333333333,50.400000000000006,"(np.int64(0), np.int64(1))"
crowding,TMTM,3,0,57.958333333333336,244,35.020833333333336,35.12083333333333,48.800000000000004,"(np.int64(0), np.int64(1))"
crowding,TMTM,3,1,62.09166666666667,250,84.62083333333334,84.72083333333333,50.0,"(np.int64(0), np.int64(1))"
crowding,TMTM,4,0,57.975,242,35.22083333333333,35.32083333333333,48.400000000000006,"(np.int64(0), np.int64(1))"
crowding,TMTM,4,1,62.075,248,84.42083333333333,84.52083333333334,49.6,"(np.int64(0), np.int64(1))"
crowding,TMTM,5,0,57.99166666666666,240,35.420833333333334,35.520833333333336,48.0,"(np.int64(0), np.int64(1))"
crowding,TMTM,5,1,62.06666666666667,247,84.42083333333333,84.42083333333333,49.400000000000006,"(np.int64(0), np.int64(1))"
crowding,TMTM,6,0,58.00833333333333,238,35.62083333333333,35.72083333333333,47.6,"(np.int64(0), np.int64(1))"
crowding,TMTM,6,1,62.050000000000004,245,84.22083333333333,84.22083333333333,49.0,"(np.int64(0), np.int64(1))"
crowding,TMTM,7,0,58.025000000000006,236,35.82083333333333,35.920833333333334,47.2,"(np.int64(0), np.int64(1))"
crowding,TMTM,7,1,62.033333333333324,243,84.02083333333334,84.02083333333334,48.6,"(np.int64(0), np.int64(1))"
crowding,TMTM,8,0,58.04166666666666,234,36.020833333333336,36.12083333333333,46.800000000000004,"(np.int64(0), np.int64(1))"
crowding,TMTM,8,1,62.01666666666667,241,83.82083333333334,83.82083333333334,48.2,"(np.int64(0), np.int64(1))"
crowding,TMTM,9,0,58.05833333333332,232,36.22083333333333,36.32083333333333,46.400000000000006,"(np.int64(0), np.int64(1))"
crowding,TMTM,9,1,62.00000000000001,239,83.62083333333334,83.62083333333334,47.800000000000004,"(np.int64(0), np.int64(1))"
crowding,TMTM,10,0,58.07500000000001,230,36.22083333333333,36.32083333333333,46.0,"(np.int64(0), np.int64(1))"
crowding,TMTM,10,1,61.99166666666667,238,83.22083333333333,83.32083333333334,47.6,"(np.int64(0), np.int64(1))"
crowding,ST-MTM,0,0,57.90833333333334,250,49.66311851538243,49.66311851538243,15.0,"(0, 1)"
crowding,ST-MTM,0,1,62.133333333333326,255,70.37854815128424,70.37854815128424,15.300000000000004,"(0, 1)"
crowding,ST-MTM,1,0,57.925000000000004,248,49.71214911807095,49.71214911807095,14.96892430278885,"(0, 1)"
crowding,ST-MTM,1,1,62.12500000000001,254,70.32951754859572,70.32951754859572,15.331075697211155,"(0, 1)"
crowding,ST-MTM,2,0,57.941666666666656,246,49.78732937552668,49.78732937552668,14.967469879518063,"(0, 1)"
crowding,ST-MTM,2,1,62.10833333333332,252,70.25433729113998,70.25433729113998,15.33253012048192,"(0, 1)"
crowding,ST-MTM,3,0,57.958333333333336,244,49.86773956393586,49.86773956393586,14.965991902834006,"(0, 1)"
crowding,ST-MTM,3,1,62.09166666666667,250,70.1739271027308,70.1739271027308,15.334008097165992,"(0, 1)"
crowding,ST-MTM,4,0,57.975,242,49.94919573853572,49.94919573853572,14.964489795918368,"(0, 1)"
crowding,ST-MTM,4,1,62.075,248,70.09247092813094,70.09247092813094,15.33551020408163,"(0, 1)"
crowding,ST-MTM,5,0,57.99166666666666,240,50.01451757614423,50.01451757614423,14.932238193018478,"(0, 1)"
crowding,ST-MTM,5,1,62.06666666666667,247,70.02714909052244,70.02714909052244,15.36776180698152,"(0, 1)"
crowding,ST-MTM,6,0,58.00833333333333,238,50.09295608058396,50.09295608058396,14.9304347826087,"(0, 1)"
crowding,ST-MTM,6,1,62.050000000000004,245,69.94871058608271,69.94871058608271,15.369565217391305,"(0, 1)"
crowding,ST-MTM,7,0,58.025000000000006,236,50.17401791838995,50.17401791838995,14.928601252609596,"(0, 1)"
crowding,ST-MTM,7,1,62.033333333333324,243,69.86764874827672,69.86764874827672,15.371398747390401,"(0, 1)"
crowding,ST-MTM,8,0,58.04166666666666,234,50.255604422869176,50.255604422869176,14.926736842105257,"(0, 1)"
crowding,ST-MTM,8,1,62.01666666666667,241,69.78606224379749,69.78606224379749,15.37326315789474,"(0, 1)"
crowding,ST-MTM,9,0,58.05833333333332,232,50.33729586068305,50.33729586068305,14.924840764331208,"(0, 1)"
crowding,ST-MTM,9,1,62.00000000000001,239,69.70437080598361,69.70437080598361,15.375159235668782,"(0, 1)"
crowding,ST-MTM,10,0,58.07500000000001,230,50.40266475093435,50.40266475093435,14.891025641025635,"(0, 1)"
crowding,ST-MTM,10,1,61.99166666666667,238,69.63900191573231,69.63900191573231,15.408974358974355,"(0, 1)"
crowding,RA-MTM,0,0,57.90833333333334,250,54.98333333333334,52.19583333333333,15.0,"(0, 1)"
crowding,RA-MTM,0,1,62.133333333333326,255,65.05833333333332,67.84583333333333,15.299999999999999,"(0, 1)"
crowding,RA-MTM,1,0,57.925000000000004,248,55.010000000000005,52.245000000000005,14.879999999999999,"(0, 1)"
crowding,RA-MTM,1,1,62.12500000000001,254,65.04,67.805,15.24,"(0, 1)"
crowding,RA-MTM,2,0,57.941666666666656,246,55.039999999999985,52.30499999999999,14.76,"(0, 1)"
crowding,RA-MTM,2,1,62.10833333333332,252,65.00999999999999,67.74499999999999,15.12,"(0, 1)"
crowding,RA-MTM,3,0,57.958333333333336,244,55.07,52.364999999999995,14.639999999999999,"(0, 1)"
crowding,RA-MTM,3,1,62.09166666666667,250,64.98,67.68499999999999,15.0,"(0, 1)"
crowding,RA-MTM,4,0,57.975,242,55.099999999999994,52.42500000000001,14.52,"(0, 1)"
crowding,RA-MTM,4,1,62.075,248,64.95000000000002,67.62500000000001,14.879999999999999,"(0, 1)"
crowding,RA-MTM,5,0,57.99166666666666,240,55.126666666666665,52.474166666666676,14.399999999999999,"(0, 1)"
crowding,RA-MTM,5,1,62.06666666666667,247,64.93166666666667,67.58416666666668,14.82,"(0, 1)"
crowding,RA-MTM,6,0,58.00833333333333,238,55.15666666666667,52.53416666666667,14.28,"(0, 1)"
crowding,RA-MTM,6,1,62.050000000000004,245,64.90166666666667,67.52416666666667,14.7,"(0, 1)"
crowding,RA-MTM,7,0,58.025000000000006,236,55.18666666666666,52.59416666666666,14.16,"(0, 1)"
crowding,RA-MTM,7,1,62.033333333333324,243,64.87166666666667,67.46416666666666,14.58,"(0, 1)"
crowding,RA-MTM,8,0,58.04166666666666,234,55.21666666666666,52.65416666666666,14.04,"(0, 1)"
crowding,RA-MTM,8,1,62.01666666666667,241,64.84166666666667,67.40416666666667,14.459999999999999,"(0, 1)"
crowding,RA-MTM,9,0,58.05833333333332,232,55.24666666666666,52.71416666666666,13.92,"(0, 1)"
crowding,RA-MTM,9,1,62.00000000000001,239,64.81166666666667,67.34416666666665,14.34,"(0, 1)"
crowding,RA-MTM,10,0,58.07500000000001,230,55.27333333333334,52.76333333333334,13.799999999999999,"(0, 1)"
crowding,RA-MTM,10,1,61.99166666666667,238,64.79333333333334,67.30333333333334,14.28,"(0, 1)"
summary_only,ST-MTM,0,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
summary_only,ST-MTM,0,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743614,"(0, 1, 2, 3)"
summary_only,ST-MTM,0,2,49.05882352941177,85,54.575207430589266,55.405163463298294,5.099994584602385,"(0, 1, 2, 3)"
summary_only,ST-MTM,0,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
summary_only,ST-MTM,1,0,26.329605263157898,76,24.48998873271505,22.23966797992805,4.5026415055740046,"(0, 1, 2, 3)"
summary_only,ST-MTM,1,1,56.666666666666664,84,51.31102564383149,50.447884040982785,4.976603772582486,"(0, 1, 2, 3)"
summary_only,ST-MTM,1,2,49.05882352941177,85,54.59196885334018,55.455110456188876,5.035849057829672,"(0, 1, 2, 3)"
summary_only,ST-MTM,1,3,82.17671232876712,73,83.98946620853907,86.06791150794183,4.324905664013841,"(0, 1, 2, 3)"
summary_only,ST-MTM,2,0,26.026282051282053,78,24.27495212428938,22.0011533716742,4.549597505230366,"(0, 1, 2, 3)"
summary_only,ST-MTM,2,1,56.64367816091954,87,51.413867666520645,50.517887572769155,5.074551089809418,"(0, 1, 2, 3)"
summary_only,ST-MTM,2,2,49.05882352941177,85,54.63923068032463,55.53521077407611,4.957894730098516,"(0, 1, 2, 3)"
summary_only,ST-MTM,2,3,82.17671232876712,73,84.05439896729114,86.0444395036012,4.257956674861703,"(0, 1, 2, 3)"
summary_only,ST-MTM,3,0,25.728125,80,24.053732417283026,21.750145430116135,4.609173974333782,"(0, 1, 2, 3)"
summary_only,ST-MTM,3,1,56.61516853932584,89,51.507272054873454,50.59118650467828,5.127706579320083,"(0, 1, 2, 3)"
summary_only,ST-MTM,3,2,49.05882352941177,85,54.69377346038346,55.609859010578646,4.897247494282439,"(0, 1, 2, 3)"
summary_only,ST-MTM,3,3,82.17671232876712,73,84.12767150588584,86.04188234687058,4.205871952063703,"(0, 1, 2, 3)"
summary_only,ST-MTM,4,0,25.434756097560978,82,23.840207306118547,21.514582036127756,4.653250539981588,"(0, 1, 2, 3)"
summary_only,ST-MTM,4,1,56.554347826086946,92,51.60084935357186,50.64711677553896,5.220724237472439,"(0, 1, 2, 3)"
summary_only,ST-MTM,4,2,49.05882352941177,85,54.73771087623979,55.69144345427268,4.823490853888416,"(0, 1, 2, 3)"
summary_only,ST-MTM,4,3,82.17671232876712,73,84.20368190249559,86.03761755548621,4.142534368657564,"(0, 1, 2, 3)"
summary_only,ST-MTM,5,0,25.145833333333332,84,23.63443686764424,21.28742526947745,4.696023196333584,"(0, 1, 2, 3)"
summary_only,ST-MTM,5,1,56.473684210526315,95,51.68829145181355,50.69548379203306,5.310979092601329,"(0, 1, 2, 3)"
summary_only,ST-MTM,5,2,49.05882352941177,85,54.77662266732227,55.769430327102754,4.7519272626290885,"(0, 1, 2, 3)"
summary_only,ST-MTM,5,3,82.17671232876712,73,84.28309845164573,86.04097893020969,4.0810704484359945,"(0, 1, 2, 3)"
summary_only,ST-MTM,6,0,24.861046511627915,86,23.43583508433022,21.06806315173214,4.737543865196159,"(0, 1, 2, 3)"
summary_only,ST-MTM,6,1,56.375,98,51.769436634905794,50.738124713343026,5.398596291590692,"(0, 1, 2, 3)"
summary_only,ST-MTM,6,2,49.05882352941177,85,54.81145106270145,55.842762984264226,4.682456250946437,"(0, 1, 2, 3)"
summary_only,ST-MTM,6,3,82.17671232876712,73,84.36572665648832,86.05190801742765,4.021403592266708,"(0, 1, 2, 3)"
summary_only,ST-MTM,7,0,24.580113636363638,88,23.229932293217757,20.828149752904896,4.805565080625726,"(0, 1, 2, 3)"
summary_only,ST-MTM,7,1,56.33838383838384,99,51.84386673946613,50.81163663372388,5.4062596663719305,"(0, 1, 2, 3)"
summary_only,ST-MTM,7,2,49.05882352941177,85,54.86590550346706,55.898135609209305,4.641739903635532,"(0, 1, 2, 3)"
summary_only,ST-MTM,7,3,82.17671232876712,73,84.44274490227484,86.0778687766913,3.9864353493668006,"(0, 1, 2, 3)"
summary_only,ST-MTM,8,0,24.302777777777777,90,22.926285577896962,20.462750745528496,4.9290697014998734,"(0, 1, 2, 3)"
summary_only,ST-MTM,8,1,56.74270833333333,96,52.05176809388924,51.03736235176014,5.257673592760888,"(0, 1, 2, 3)"
summary_only,ST-MTM,8,2,49.05882352941177,85,54.98040996548403,55.99481570761313,4.655233118945098,"(0, 1, 2, 3)"
summary_only,ST-MTM,8,3,82.17671232876712,73,84.42398580115555,86.03969388419627,3.9980235867941474,"(0, 1, 2, 3)"
summary_only,ST-MTM,9,0,24.165384615384617,91,22.739566828552757,20.24138342660869,4.998367402260698,"(0, 1, 2, 3)"
summary_only,ST-MTM,9,1,57.002659574468076,94,52.1931693798855,51.16555439492416,5.163148353738144,"(0, 1, 2, 3)"
summary_only,ST-MTM,9,2,49.05882352941177,85,55.05491601260845,56.08253099756979,4.668804851553098,"(0, 1, 2, 3)"
summary_only,ST-MTM,9,3,82.17671232876712,73,84.39479721737908,86.00607724963783,4.009679392448064,"(0, 1, 2, 3)"
summary_only,ST-MTM,10,0,23.893010752688173,93,22.475844956151857,19.922743547265107,5.108221618458558,"(0, 1, 2, 3)"
summary_only,ST-MTM,10,1,57.25434782608696,92,52.35499559518588,51.32377338288478,5.053294244551836,"(0, 1, 2, 3)"
summary_only,ST-MTM,10,2,49.05882352941177,85,55.1546006915431,56.185822903844205,4.668804797367017,"(0, 1, 2, 3)"
summary_only,ST-MTM,10,3,82.17671232876712,73,84.39700819554494,85.99073917363671,4.009679339622593,"(0, 1, 2, 3)"
summary_only,RA-MTM,0,0,26.483333333333338,75,25.1121918072696,25.112190673088087,4.5,"(0, 1, 2, 3)"
summary_only,RA-MTM,0,1,56.66358024691358,81,51.40102805687691,50.186028056876914,4.859999999999999,"(0, 1, 2, 3)"
summary_only,RA-MTM,0,2,49.05882352941177,85,54.39102805687691,55.66602805687691,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,0,3,82.17671232876712,73,83.47820193166463,83.47819533807872,4.38,"(0, 1, 2, 3)"
summary_only,RA-MTM,1,0,26.329605263157898,76,24.954969164437205,24.954967973010888,4.56,"(0, 1, 2, 3)"
summary_only,RA-MTM,1,1,56.666666666666664,84,51.38551533133914,50.12551533133914,5.04,"(0, 1, 2, 3)"
summary_only,RA-MTM,1,2,49.05882352941177,85,54.42051533133914,55.69551533133914,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,1,3,82.17671232876712,73,83.47080718807777,83.47080324789309,4.38,"(0, 1, 2, 3)"
summary_only,RA-MTM,2,0,26.026282051282053,78,24.646959311897827,24.64695812802658,4.68,"(0, 1, 2, 3)"
summary_only,RA-MTM,2,1,56.64367816091954,87,51.35796554506585,50.05296554506585,5.22,"(0, 1, 2, 3)"
summary_only,RA-MTM,2,2,49.05882352941177,85,54.43796554506585,55.71296554506585,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,2,3,82.17671232876712,73,83.46260496426156,83.46259975738431,4.38,"(0, 1, 2, 3)"
summary_only,RA-MTM,3,0,25.728125,80,24.344718279487132,24.34471737510032,4.8,"(0, 1, 2, 3)"
summary_only,RA-MTM,3,1,56.61516853932584,89,51.33359746941062,49.99859746941062,5.34,"(0, 1, 2, 3)"
summary_only,RA-MTM,3,2,49.05882352941177,85,54.44359746941062,55.71859746941062,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,3,3,82.17671232876712,73,83.45691576830059,83.45691379404911,4.38,"(0, 1, 2, 3)"
summary_only,RA-MTM,4,0,25.434756097560978,82,24.04590680361203,24.04591082606787,4.92,"(0, 1, 2, 3)"
